sid,name,time,lat,lon
2019256N23286,HUMBERTO,2019-09-16 09:00:00,29.6,-77.0
2019256N23286,HUMBERTO,2019-09-16 12:00:00,29.8,-76.7
2019256N23286,HUMBERTO,2019-09-16 15:00:00,30.0,-76.4
2019256N23286,HUMBERTO,2019-09-16 18:00:00,30.1,-76.1
2019256N23286,HUMBERTO,2019-09-16 21:00:00,30.2,-75.8
2019256N23286,HUMBERTO,2019-09-17 00:00:00,30.3,-75.4
2019256N23286,HUMBERTO,2019-09-17 03:00:00,30.4,-75.1
2019256N23286,HUMBERTO,2019-09-17 06:00:00,30.5,-74.7
2019256N23286,HUMBERTO,2019-09-17 09:00:00,30.6,-74.3
2019256N23286,HUMBERTO,2019-09-17 12:00:00,30.7,-73.8
2019256N23286,HUMBERTO,2019-09-17 15:00:00,30.8,-73.4
2019256N23286,HUMBERTO,2019-09-17 18:00:00,30.9,-72.9
2019256N23286,HUMBERTO,2019-09-17 21:00:00,31.0,-72.3
2019256N23286,HUMBERTO,2019-09-18 00:00:00,31.2,-71.6
2019256N23286,HUMBERTO,2019-09-18 03:00:00,31.3,-71.0
2019256N23286,HUMBERTO,2019-09-18 06:00:00,31.5,-70.3
2019256N23286,HUMBERTO,2019-09-18 09:00:00,31.7,-69.6
2019256N23286,HUMBERTO,2019-09-18 12:00:00,32.0,-68.8
2019256N23286,HUMBERTO,2019-09-18 15:00:00,32.2,-68.1
2019256N23286,HUMBERTO,2019-09-18 18:00:00,32.5,-67.2
2019256N23286,HUMBERTO,2019-09-18 21:00:00,32.8,-66.1
2019256N23286,HUMBERTO,2019-09-19 00:00:00,33.2,-65.0
2019256N23286,HUMBERTO,2019-09-19 03:00:00,33.8,-64.0
2019256N23286,HUMBERTO,2019-09-19 06:00:00,34.5,-62.9
2019256N23286,HUMBERTO,2019-09-19 09:00:00,35.2,-61.8
2019256N23286,HUMBERTO,2019-09-19 12:00:00,36.0,-60.8
2019256N23286,HUMBERTO,2019-09-19 15:00:00,36.9,-60.0
2019256N23286,HUMBERTO,2019-09-19 18:00:00,37.7,-59.3
2019256N23286,HUMBERTO,2019-09-19 21:00:00,38.4,-58.8
2019256N23286,HUMBERTO,2019-09-20 00:00:00,39.1,-58.5
2019256N23286,HUMBERTO,2019-09-20 03:00:00,39.8,-58.2
2019256N23286,HUMBERTO,2019-09-20 06:00:00,40.4,-58.0
2019256N23286,HUMBERTO,2019-09-20 09:00:00,41.0,-57.8
2019256N23286,HUMBERTO,2019-09-20 12:00:00,41.5,-57.5
2019260N13317,JERRY,2019-09-17 00:00:00,12.6,-42.6
2019260N13317,JERRY,2019-09-17 03:00:00,12.7,-43.1
2019260N13317,JERRY,2019-09-17 06:00:00,12.8,-43.5
2019260N13317,JERRY,2019-09-17 09:00:00,12.9,-43.9
2019260N13317,JERRY,2019-09-17 12:00:00,13.0,-44.4
2019260N13317,JERRY,2019-09-17 15:00:00,13.1,-44.9
2019260N13317,JERRY,2019-09-17 18:00:00,13.3,-45.4
2019260N13317,JERRY,2019-09-17 21:00:00,13.4,-45.8
2019260N13317,JERRY,2019-09-18 00:00:00,13.6,-46.3
2019260N13317,JERRY,2019-09-18 03:00:00,13.8,-46.8
2019260N13317,JERRY,2019-09-18 06:00:00,14.0,-47.4
2019260N13317,JERRY,2019-09-18 09:00:00,14.2,-48.0
2019260N13317,JERRY,2019-09-18 12:00:00,14.4,-48.6
2019260N13317,JERRY,2019-09-18 15:00:00,14.6,-49.2
2019260N13317,JERRY,2019-09-18 18:00:00,14.8,-49.9
2019260N13317,JERRY,2019-09-18 21:00:00,15.0,-50.6
2019260N13317,JERRY,2019-09-19 00:00:00,15.2,-51.2
2019260N13317,JERRY,2019-09-19 03:00:00,15.5,-51.9
2019260N13317,JERRY,2019-09-19 06:00:00,15.8,-52.5
2019260N13317,JERRY,2019-09-19 09:00:00,16.1,-53.1
2019260N13317,JERRY,2019-09-19 12:00:00,16.5,-53.8
2019260N13317,JERRY,2019-09-19 15:00:00,16.9,-54.5
2019260N13317,JERRY,2019-09-19 18:00:00,17.2,-55.2
2019260N13317,JERRY,2019-09-19 21:00:00,17.5,-55.9
2019260N13317,JERRY,2019-09-20 00:00:00,17.7,-56.6
2019260N13317,JERRY,2019-09-20 03:00:00,17.9,-57.3
2019260N13317,JERRY,2019-09-20 06:00:00,18.1,-58.1
2019260N13317,JERRY,2019-09-20 09:00:00,18.3,-58.9
2019260N13317,JERRY,2019-09-20 12:00:00,18.5,-59.7
2019260N13317,JERRY,2019-09-20 15:00:00,18.8,-60.5
2019260N13317,JERRY,2019-09-20 18:00:00,19.2,-61.2
2019260N13317,JERRY,2019-09-20 21:00:00,19.6,-61.8
2019260N13317,JERRY,2019-09-21 00:00:00,20.1,-62.4
2019260N13317,JERRY,2019-09-21 03:00:00,20.6,-63.0
2019260N13317,JERRY,2019-09-21 06:00:00,21.0,-63.5
2019260N13317,JERRY,2019-09-21 09:00:00,21.4,-64.0
2019260N13317,JERRY,2019-09-21 12:00:00,21.7,-64.5
2019260N13317,JERRY,2019-09-21 15:00:00,22.1,-65.0
2019260N13317,JERRY,2019-09-21 18:00:00,22.5,-65.5
2019260N13317,JERRY,2019-09-21 21:00:00,23.0,-65.8
2019260N13317,JERRY,2019-09-22 00:00:00,23.6,-66.1
2019260N13317,JERRY,2019-09-22 03:00:00,24.1,-66.3
2019260N13317,JERRY,2019-09-22 06:00:00,24.5,-66.5
2019260N13317,JERRY,2019-09-22 09:00:00,24.9,-66.6
2019260N13317,JERRY,2019-09-22 12:00:00,25.4,-66.6
2019260N13317,JERRY,2019-09-22 15:00:00,25.9,-66.7
2019260N13317,JERRY,2019-09-22 18:00:00,26.3,-66.8
2019260N13317,JERRY,2019-09-22 21:00:00,26.7,-67.0
2019260N13317,JERRY,2019-09-23 00:00:00,27.0,-67.2
2019260N13317,JERRY,2019-09-23 03:00:00,27.2,-67.5
2019260N13317,JERRY,2019-09-23 06:00:00,27.4,-67.7
2019260N13317,JERRY,2019-09-23 09:00:00,27.5,-67.9
2019260N13317,JERRY,2019-09-23 12:00:00,27.7,-68.0
2019260N13317,JERRY,2019-09-23 15:00:00,27.9,-68.2
2019260N13317,JERRY,2019-09-23 18:00:00,28.2,-68.3
2019260N13317,JERRY,2019-09-23 21:00:00,28.5,-68.5
2019260N13317,JERRY,2019-09-24 00:00:00,28.9,-68.6
2019260N13317,JERRY,2019-09-24 03:00:00,29.3,-68.8
2019260N13317,JERRY,2019-09-24 06:00:00,29.7,-68.9
2019260N13317,JERRY,2019-09-24 09:00:00,30.1,-69.0
2019260N13317,JERRY,2019-09-24 12:00:00,30.5,-69.1
2019260N13317,JERRY,2019-09-24 15:00:00,30.7,-69.1
2019260N13317,JERRY,2019-09-24 18:00:00,30.9,-69.1
2019260N13317,JERRY,2019-09-24 21:00:00,31.1,-69.0
2019260N13317,JERRY,2019-09-25 00:00:00,31.3,-68.9
2019260N13317,JERRY,2019-09-25 03:00:00,31.5,-68.7
2019260N13317,JERRY,2019-09-25 06:00:00,31.6,-68.4
2019260N13317,JERRY,2019-09-25 09:00:00,31.7,-68.0
2019260N13317,JERRY,2019-09-25 12:00:00,31.8,-67.4
2019260N13317,JERRY,2019-09-25 15:00:00,31.9,-66.8
2019260N13317,JERRY,2019-09-25 18:00:00,32.0,-66.1
2019260N13317,JERRY,2019-09-25 21:00:00,32.1,-65.5
2019260N13317,JERRY,2019-09-26 00:00:00,32.3,-64.9
2019260N13317,JERRY,2019-09-26 03:00:00,32.6,-64.3
2019260N13317,JERRY,2019-09-26 06:00:00,32.9,-63.8
2019260N13317,JERRY,2019-09-26 09:00:00,33.3,-63.3
2019260N13317,JERRY,2019-09-26 12:00:00,33.6,-62.9
2019260N13317,JERRY,2019-09-26 15:00:00,33.9,-62.5
2019260N13317,JERRY,2019-09-26 18:00:00,34.1,-62.2
2019260N13317,JERRY,2019-09-26 21:00:00,34.4,-61.8
2019260N13317,JERRY,2019-09-27 00:00:00,34.6,-61.4
2019260N13317,JERRY,2019-09-27 03:00:00,34.8,-61.0
2019260N13317,JERRY,2019-09-27 06:00:00,35.0,-60.5
2019260N13317,JERRY,2019-09-27 09:00:00,35.2,-59.9
2019260N13317,JERRY,2019-09-27 12:00:00,35.3,-59.4
2019260N13317,JERRY,2019-09-27 15:00:00,35.3,-59.0
2019260N13317,JERRY,2019-09-27 18:00:00,35.3,-58.7
2019260N13317,JERRY,2019-09-27 21:00:00,35.2,-58.5
2019260N13317,JERRY,2019-09-28 00:00:00,35.1,-58.3
2019266N11341,LORENZO,2019-09-22 18:00:00,10.9,-18.8
2019266N11341,LORENZO,2019-09-22 21:00:00,11.0,-19.6
2019266N11341,LORENZO,2019-09-23 00:00:00,11.0,-20.4
2019266N11341,LORENZO,2019-09-23 03:00:00,11.0,-21.2
2019266N11341,LORENZO,2019-09-23 06:00:00,11.0,-21.9
2019266N11341,LORENZO,2019-09-23 09:00:00,11.0,-22.6
2019266N11341,LORENZO,2019-09-23 12:00:00,11.1,-23.3
2019266N11341,LORENZO,2019-09-23 15:00:00,11.1,-24.0
2019266N11341,LORENZO,2019-09-23 18:00:00,11.2,-24.6
2019266N11341,LORENZO,2019-09-23 21:00:00,11.3,-25.3
2019266N11341,LORENZO,2019-09-24 00:00:00,11.4,-25.9
2019266N11341,LORENZO,2019-09-24 03:00:00,11.6,-26.5
2019266N11341,LORENZO,2019-09-24 06:00:00,11.8,-27.2
2019266N11341,LORENZO,2019-09-24 09:00:00,12.0,-27.9
2019266N11341,LORENZO,2019-09-24 12:00:00,12.2,-28.7
2019266N11341,LORENZO,2019-09-24 15:00:00,12.4,-29.5
2019266N11341,LORENZO,2019-09-24 18:00:00,12.6,-30.2
2019266N11341,LORENZO,2019-09-24 21:00:00,12.8,-30.9
2019266N11341,LORENZO,2019-09-25 00:00:00,13.0,-31.6
2019266N11341,LORENZO,2019-09-25 03:00:00,13.2,-32.3
2019266N11341,LORENZO,2019-09-25 06:00:00,13.4,-33.0
2019266N11341,LORENZO,2019-09-25 09:00:00,13.6,-33.7
2019266N11341,LORENZO,2019-09-25 12:00:00,13.9,-34.5
2019266N11341,LORENZO,2019-09-25 15:00:00,14.2,-35.2
2019266N11341,LORENZO,2019-09-25 18:00:00,14.4,-36.0
2019266N11341,LORENZO,2019-09-25 21:00:00,14.5,-36.8
2019266N11341,LORENZO,2019-09-26 00:00:00,14.5,-37.5
2019266N11341,LORENZO,2019-09-26 03:00:00,14.6,-38.2
2019266N11341,LORENZO,2019-09-26 06:00:00,14.7,-38.8
2019266N11341,LORENZO,2019-09-26 09:00:00,14.9,-39.3
2019266N11341,LORENZO,2019-09-26 12:00:00,15.2,-39.8
2019266N11341,LORENZO,2019-09-26 15:00:00,15.6,-40.2
2019266N11341,LORENZO,2019-09-26 18:00:00,16.0,-40.6
2019266N11341,LORENZO,2019-09-26 21:00:00,16.5,-40.9
2019266N11341,LORENZO,2019-09-27 00:00:00,17.1,-41.2
2019266N11341,LORENZO,2019-09-27 03:00:00,17.6,-41.5
2019266N11341,LORENZO,2019-09-27 06:00:00,18.1,-41.9
2019266N11341,LORENZO,2019-09-27 09:00:00,18.5,-42.3
2019266N11341,LORENZO,2019-09-27 12:00:00,18.9,-42.7
2019266N11341,LORENZO,2019-09-27 15:00:00,19.3,-43.1
2019266N11341,LORENZO,2019-09-27 18:00:00,19.6,-43.5
2019266N11341,LORENZO,2019-09-27 21:00:00,19.9,-43.9
2019266N11341,LORENZO,2019-09-28 00:00:00,20.3,-44.2
2019266N11341,LORENZO,2019-09-28 03:00:00,20.7,-44.4
2019266N11341,LORENZO,2019-09-28 06:00:00,21.1,-44.6
2019266N11341,LORENZO,2019-09-28 09:00:00,21.5,-44.8
2019266N11341,LORENZO,2019-09-28 12:00:00,22.0,-44.9
2019266N11341,LORENZO,2019-09-28 15:00:00,22.4,-45.0
2019266N11341,LORENZO,2019-09-28 18:00:00,22.9,-45.0
2019266N11341,LORENZO,2019-09-28 21:00:00,23.3,-45.0
2019266N11341,LORENZO,2019-09-29 00:00:00,23.8,-45.0
2019266N11341,LORENZO,2019-09-29 03:00:00,24.3,-45.0
2019266N11341,LORENZO,2019-09-29 06:00:00,24.7,-45.0
2019266N11341,LORENZO,2019-09-29 09:00:00,25.1,-44.9
2019266N11341,LORENZO,2019-09-29 12:00:00,25.6,-44.8
2019266N11341,LORENZO,2019-09-29 15:00:00,26.0,-44.6
2019266N11341,LORENZO,2019-09-29 18:00:00,26.4,-44.4
2019266N11341,LORENZO,2019-09-29 21:00:00,26.8,-44.2
2019266N11341,LORENZO,2019-09-30 00:00:00,27.2,-44.0
2019266N11341,LORENZO,2019-09-30 03:00:00,27.7,-43.8
2019266N11341,LORENZO,2019-09-30 06:00:00,28.2,-43.6
2019266N11341,LORENZO,2019-09-30 09:00:00,28.7,-43.4
2019266N11341,LORENZO,2019-09-30 12:00:00,29.2,-43.2
2019266N11341,LORENZO,2019-09-30 15:00:00,29.7,-43.0
2019266N11341,LORENZO,2019-09-30 18:00:00,30.2,-42.7
2019266N11341,LORENZO,2019-09-30 21:00:00,30.7,-42.4
2019266N11341,LORENZO,2019-10-01 00:00:00,31.2,-41.9
2019266N11341,LORENZO,2019-10-01 03:00:00,31.8,-41.4
2019266N11341,LORENZO,2019-10-01 06:00:00,32.6,-40.7
2019266N11341,LORENZO,2019-10-01 09:00:00,33.4,-39.9
2019266N11341,LORENZO,2019-10-01 12:00:00,34.3,-39.0
2019266N11341,LORENZO,2019-10-01 15:00:00,35.1,-37.9
2019266N11341,LORENZO,2019-10-01 18:00:00,35.9,-36.8
2019266N11341,LORENZO,2019-10-01 21:00:00,36.8,-35.7
2019266N11341,LORENZO,2019-10-02 00:00:00,37.8,-34.4
2019266N11341,LORENZO,2019-10-02 03:00:00,38.9,-33.0
2019266N11341,LORENZO,2019-10-02 06:00:00,40.2,-31.4
2019266N11341,LORENZO,2019-10-02 09:00:00,41.6,-29.7
2019266N11341,LORENZO,2019-10-02 12:00:00,43.0,-28.0
2019266N11341,LORENZO,2019-10-02 15:00:00,44.4,-26.2
2019266N11341,LORENZO,2019-10-02 18:00:00,45.9,-24.4
2019266N11341,LORENZO,2019-10-02 21:00:00,47.6,-22.9
2019266N11341,LORENZO,2019-10-03 00:00:00,49.2,-21.5
2019266N11341,LORENZO,2019-10-03 03:00:00,50.7,-20.1
2019266N11341,LORENZO,2019-10-03 06:00:00,52.0,-18.7
2019266N11341,LORENZO,2019-10-03 09:00:00,53.4,-17.2
2019266N11341,LORENZO,2019-10-03 12:00:00,54.5,-15.7
2019266N11341,LORENZO,2019-10-03 15:00:00,55.4,-14.5
2019266N11341,LORENZO,2019-10-03 18:00:00,55.8,-13.3
2019266N11341,LORENZO,2019-10-03 21:00:00,55.8,-11.9
2019266N11341,LORENZO,2019-10-04 00:00:00,55.4,-10.5
2019266N11341,LORENZO,2019-10-04 03:00:00,55.0,-9.3
2019266N11341,LORENZO,2019-10-04 06:00:00,54.5,-8.2
2020205N26272,HANNA,2020-07-23 00:00:00,25.7,-88.3
2020205N26272,HANNA,2020-07-23 03:00:00,25.8,-88.6
2020205N26272,HANNA,2020-07-23 06:00:00,25.8,-89.0
2020205N26272,HANNA,2020-07-23 09:00:00,25.8,-89.4
2020205N26272,HANNA,2020-07-23 12:00:00,25.9,-89.7
2020205N26272,HANNA,2020-07-23 15:00:00,25.9,-90.1
2020205N26272,HANNA,2020-07-23 18:00:00,26.0,-90.4
2020205N26272,HANNA,2020-07-23 21:00:00,26.1,-90.7
2020205N26272,HANNA,2020-07-24 00:00:00,26.2,-91.1
2020205N26272,HANNA,2020-07-24 03:00:00,26.4,-91.5
2020205N26272,HANNA,2020-07-24 06:00:00,26.6,-92.0
2020205N26272,HANNA,2020-07-24 09:00:00,26.9,-92.4
2020205N26272,HANNA,2020-07-24 12:00:00,27.1,-92.8
2020205N26272,HANNA,2020-07-24 15:00:00,27.2,-93.3
2020205N26272,HANNA,2020-07-24 18:00:00,27.2,-93.7
2020205N26272,HANNA,2020-07-24 21:00:00,27.2,-94.1
2020205N26272,HANNA,2020-07-25 00:00:00,27.1,-94.5
2020205N26272,HANNA,2020-07-25 03:00:00,27.1,-94.9
2020205N26272,HANNA,2020-07-25 06:00:00,27.1,-95.3
2020205N26272,HANNA,2020-07-25 09:00:00,27.1,-95.6
2020205N26272,HANNA,2020-07-25 12:00:00,27.1,-96.0
2020205N26272,HANNA,2020-07-25 15:00:00,27.0,-96.4
2020205N26272,HANNA,2020-07-25 18:00:00,26.9,-96.8
2020205N26272,HANNA,2020-07-25 21:00:00,26.8,-97.2
2020205N26272,HANNA,2020-07-25 22:00:00,26.8,-97.3
2020205N26272,HANNA,2020-07-25 23:15:00,26.7,-97.5
2020205N26272,HANNA,2020-07-26 00:00:00,26.7,-97.6
2020205N26272,HANNA,2020-07-26 03:00:00,26.6,-98.0
2020205N26272,HANNA,2020-07-26 06:00:00,26.5,-98.5
2020205N26272,HANNA,2020-07-26 09:00:00,26.4,-98.9
2020205N26272,HANNA,2020-07-26 12:00:00,26.2,-99.3
2020205N26272,HANNA,2020-07-26 15:00:00,26.0,-99.8
2020205N26272,HANNA,2020-07-26 18:00:00,25.8,-100.3
2020234N14280,MARCO,2020-08-20 18:00:00,14.1,-80.5
2020234N14280,MARCO,2020-08-20 21:00:00,14.3,-81.2
2020234N14280,MARCO,2020-08-21 00:00:00,14.6,-81.8
2020234N14280,MARCO,2020-08-21 03:00:00,14.9,-82.4
2020234N14280,MARCO,2020-08-21 06:00:00,15.3,-82.9
2020234N14280,MARCO,2020-08-21 09:00:00,15.8,-83.3
2020234N14280,MARCO,2020-08-21 12:00:00,16.3,-83.7
2020234N14280,MARCO,2020-08-21 15:00:00,16.9,-84.0
2020234N14280,MARCO,2020-08-21 18:00:00,17.4,-84.2
2020234N14280,MARCO,2020-08-21 21:00:00,17.9,-84.4
2020234N14280,MARCO,2020-08-22 00:00:00,18.3,-84.6
2020234N14280,MARCO,2020-08-22 03:00:00,18.7,-84.9
2020234N14280,MARCO,2020-08-22 06:00:00,19.2,-85.1
2020234N14280,MARCO,2020-08-22 09:00:00,19.7,-85.2
2020234N14280,MARCO,2020-08-22 12:00:00,20.3,-85.2
2020234N14280,MARCO,2020-08-22 15:00:00,20.8,-85.3
2020234N14280,MARCO,2020-08-22 18:00:00,21.3,-85.5
2020234N14280,MARCO,2020-08-22 21:00:00,21.8,-85.8
2020234N14280,MARCO,2020-08-23 00:00:00,22.2,-86.1
2020234N14280,MARCO,2020-08-23 03:00:00,22.7,-86.4
2020234N14280,MARCO,2020-08-23 06:00:00,23.2,-86.7
2020234N14280,MARCO,2020-08-23 09:00:00,23.8,-87.0
2020234N14280,MARCO,2020-08-23 12:00:00,24.3,-87.2
2020234N14280,MARCO,2020-08-23 15:00:00,24.8,-87.3
2020234N14280,MARCO,2020-08-23 18:00:00,25.3,-87.4
2020234N14280,MARCO,2020-08-23 21:00:00,25.9,-87.5
2020234N14280,MARCO,2020-08-24 00:00:00,26.4,-87.6
2020234N14280,MARCO,2020-08-24 03:00:00,26.9,-87.7
2020234N14280,MARCO,2020-08-24 06:00:00,27.3,-87.9
2020234N14280,MARCO,2020-08-24 09:00:00,27.7,-88.1
2020234N14280,MARCO,2020-08-24 12:00:00,28.1,-88.3
2020234N14280,MARCO,2020-08-24 15:00:00,28.4,-88.4
2020234N14280,MARCO,2020-08-24 18:00:00,28.7,-88.6
2020234N14280,MARCO,2020-08-24 21:00:00,28.9,-88.9
2020234N14280,MARCO,2020-08-25 00:00:00,28.9,-89.3
2020234N14280,MARCO,2020-08-25 03:00:00,28.8,-89.9
2020234N14280,MARCO,2020-08-25 06:00:00,28.7,-90.5
2020234N14280,MARCO,2020-08-25 09:00:00,28.6,-91.0
2020234N14280,MARCO,2020-08-25 12:00:00,28.6,-91.4
2020234N14280,MARCO,2020-08-25 15:00:00,28.8,-91.8
2020234N14280,MARCO,2020-08-25 18:00:00,29.1,-92.3
2020251N17319,PAULETTE,2020-09-07 00:00:00,16.9,-41.3
2020251N17319,PAULETTE,2020-09-07 03:00:00,17.0,-41.6
2020251N17319,PAULETTE,2020-09-07 06:00:00,17.0,-41.8
2020251N17319,PAULETTE,2020-09-07 09:00:00,17.0,-42.0
2020251N17319,PAULETTE,2020-09-07 12:00:00,17.1,-42.1
2020251N17319,PAULETTE,2020-09-07 15:00:00,17.2,-42.2
2020251N17319,PAULETTE,2020-09-07 18:00:00,17.3,-42.3
2020251N17319,PAULETTE,2020-09-07 21:00:00,17.4,-42.4
2020251N17319,PAULETTE,2020-09-08 00:00:00,17.6,-42.4
2020251N17319,PAULETTE,2020-09-08 03:00:00,17.7,-42.5
2020251N17319,PAULETTE,2020-09-08 06:00:00,17.9,-42.6
2020251N17319,PAULETTE,2020-09-08 09:00:00,18.1,-42.8
2020251N17319,PAULETTE,2020-09-08 12:00:00,18.3,-43.0
2020251N17319,PAULETTE,2020-09-08 15:00:00,18.5,-43.3
2020251N17319,PAULETTE,2020-09-08 18:00:00,18.6,-43.7
2020251N17319,PAULETTE,2020-09-08 21:00:00,18.8,-44.1
2020251N17319,PAULETTE,2020-09-09 00:00:00,18.9,-44.5
2020251N17319,PAULETTE,2020-09-09 03:00:00,19.0,-44.9
2020251N17319,PAULETTE,2020-09-09 06:00:00,19.2,-45.2
2020251N17319,PAULETTE,2020-09-09 09:00:00,19.4,-45.6
2020251N17319,PAULETTE,2020-09-09 12:00:00,19.6,-46.0
2020251N17319,PAULETTE,2020-09-09 15:00:00,19.8,-46.4
2020251N17319,PAULETTE,2020-09-09 18:00:00,20.0,-46.8
2020251N17319,PAULETTE,2020-09-09 21:00:00,20.2,-47.2
2020251N17319,PAULETTE,2020-09-10 00:00:00,20.4,-47.6
2020251N17319,PAULETTE,2020-09-10 03:00:00,20.6,-48.0
2020251N17319,PAULETTE,2020-09-10 06:00:00,20.8,-48.3
2020251N17319,PAULETTE,2020-09-10 09:00:00,21.0,-48.6
2020251N17319,PAULETTE,2020-09-10 12:00:00,21.3,-48.9
2020251N17319,PAULETTE,2020-09-10 15:00:00,21.5,-49.2
2020251N17319,PAULETTE,2020-09-10 18:00:00,21.8,-49.6
2020251N17319,PAULETTE,2020-09-10 21:00:00,22.0,-49.9
2020251N17319,PAULETTE,2020-09-11 00:00:00,22.3,-50.3
2020251N17319,PAULETTE,2020-09-11 03:00:00,22.5,-50.7
2020251N17319,PAULETTE,2020-09-11 06:00:00,22.8,-51.1
2020251N17319,PAULETTE,2020-09-11 09:00:00,23.1,-51.6
2020251N17319,PAULETTE,2020-09-11 12:00:00,23.4,-52.1
2020251N17319,PAULETTE,2020-09-11 15:00:00,23.8,-52.6
2020251N17319,PAULETTE,2020-09-11 18:00:00,24.3,-53.1
2020251N17319,PAULETTE,2020-09-11 21:00:00,24.8,-53.7
2020251N17319,PAULETTE,2020-09-12 00:00:00,25.4,-54.3
2020251N17319,PAULETTE,2020-09-12 03:00:00,25.9,-55.0
2020251N17319,PAULETTE,2020-09-12 06:00:00,26.4,-55.6
2020251N17319,PAULETTE,2020-09-12 09:00:00,26.9,-56.2
2020251N17319,PAULETTE,2020-09-12 12:00:00,27.3,-56.7
2020251N17319,PAULETTE,2020-09-12 15:00:00,27.7,-57.2
2020251N17319,PAULETTE,2020-09-12 18:00:00,28.0,-57.8
2020251N17319,PAULETTE,2020-09-12 21:00:00,28.3,-58.4
2020251N17319,PAULETTE,2020-09-13 00:00:00,28.6,-59.1
2020251N17319,PAULETTE,2020-09-13 03:00:00,28.9,-59.7
2020251N17319,PAULETTE,2020-09-13 06:00:00,29.1,-60.3
2020251N17319,PAULETTE,2020-09-13 09:00:00,29.3,-60.9
2020251N17319,PAULETTE,2020-09-13 12:00:00,29.6,-61.4
2020251N17319,PAULETTE,2020-09-13 15:00:00,29.9,-62.0
2020251N17319,PAULETTE,2020-09-13 18:00:00,30.2,-62.6
2020251N17319,PAULETTE,2020-09-13 21:00:00,30.5,-63.1
2020251N17319,PAULETTE,2020-09-14 00:00:00,30.9,-63.6
2020251N17319,PAULETTE,2020-09-14 03:00:00,31.3,-64.0
2020251N17319,PAULETTE,2020-09-14 06:00:00,31.8,-64.4
2020251N17319,PAULETTE,2020-09-14 08:50:00,32.3,-64.7
2020251N17319,PAULETTE,2020-09-14 09:00:00,32.3,-64.7
2020251N17319,PAULETTE,2020-09-14 12:00:00,32.9,-64.9
2020251N17319,PAULETTE,2020-09-14 15:00:00,33.4,-64.8
2020251N17319,PAULETTE,2020-09-14 18:00:00,33.9,-64.4
2020251N17319,PAULETTE,2020-09-14 21:00:00,34.5,-63.9
2020251N17319,PAULETTE,2020-09-15 00:00:00,35.1,-63.3
2020251N17319,PAULETTE,2020-09-15 03:00:00,35.7,-62.8
2020251N17319,PAULETTE,2020-09-15 06:00:00,36.3,-62.0
2020251N17319,PAULETTE,2020-09-15 09:00:00,37.0,-60.9
2020251N17319,PAULETTE,2020-09-15 12:00:00,37.6,-59.5
2020251N17319,PAULETTE,2020-09-15 15:00:00,38.1,-58.1
2020251N17319,PAULETTE,2020-09-15 18:00:00,38.7,-56.7
2020251N17319,PAULETTE,2020-09-15 21:00:00,39.3,-55.4
2020251N17319,PAULETTE,2020-09-16 00:00:00,40.0,-54.0
2020251N17319,PAULETTE,2020-09-16 03:00:00,40.6,-52.5
2020251N17319,PAULETTE,2020-09-16 06:00:00,41.2,-50.8
2020251N17319,PAULETTE,2020-09-16 09:00:00,41.9,-48.9
2020251N17319,PAULETTE,2020-09-16 12:00:00,42.6,-46.9
2020251N17319,PAULETTE,2020-09-16 15:00:00,43.4,-45.0
2020251N17319,PAULETTE,2020-09-16 18:00:00,44.3,-43.1
2020251N17319,PAULETTE,2020-09-16 21:00:00,45.1,-41.1
2020251N17319,PAULETTE,2020-09-17 00:00:00,45.9,-39.3
2020251N17319,PAULETTE,2020-09-17 03:00:00,46.6,-37.8
2020251N17319,PAULETTE,2020-09-17 06:00:00,47.0,-36.5
2020251N17319,PAULETTE,2020-09-17 09:00:00,47.1,-35.4
2020251N17319,PAULETTE,2020-09-17 12:00:00,47.0,-34.5
2020251N17319,PAULETTE,2020-09-17 15:00:00,46.8,-33.7
2020251N17319,PAULETTE,2020-09-17 18:00:00,46.6,-33.0
2020251N17319,PAULETTE,2020-09-17 21:00:00,46.4,-32.3
2020251N17319,PAULETTE,2020-09-18 00:00:00,46.0,-31.8
2020251N17319,PAULETTE,2020-09-18 03:00:00,45.4,-31.5
2020251N17319,PAULETTE,2020-09-18 06:00:00,44.6,-31.4
2020251N17319,PAULETTE,2020-09-18 09:00:00,43.7,-31.3
2020251N17319,PAULETTE,2020-09-18 12:00:00,42.8,-31.3
2020251N17319,PAULETTE,2020-09-18 15:00:00,41.9,-31.3
2020251N17319,PAULETTE,2020-09-18 18:00:00,41.0,-31.2
2020251N17319,PAULETTE,2020-09-18 21:00:00,40.0,-31.1
2020251N17319,PAULETTE,2020-09-19 00:00:00,39.1,-31.1
2020251N17319,PAULETTE,2020-09-19 03:00:00,38.3,-31.1
2020251N17319,PAULETTE,2020-09-19 06:00:00,37.7,-31.1
2020251N17319,PAULETTE,2020-09-19 09:00:00,37.0,-30.9
2020251N17319,PAULETTE,2020-09-19 12:00:00,36.5,-30.5
2020251N17319,PAULETTE,2020-09-19 15:00:00,36.1,-30.1
2020251N17319,PAULETTE,2020-09-19 18:00:00,35.9,-29.8
2020251N17319,PAULETTE,2020-09-19 21:00:00,35.8,-29.6
2020251N17319,PAULETTE,2020-09-20 00:00:00,35.7,-29.5
2020251N17319,PAULETTE,2020-09-20 03:00:00,35.6,-29.4
2020251N17319,PAULETTE,2020-09-20 06:00:00,35.5,-29.4
2020251N17319,PAULETTE,2020-09-20 09:00:00,35.3,-29.5
